variant,simulation_id,time_s,flow_lpm,model_T8_K,observed_T8_K,model_T12_K,observed_T12_K,model_T11_K,observed_T11_K,model_T9_K,observed_T9_K,model_T10_K,observed_T10_K,model_T3_K,observed_T3_K,model_T2_K,observed_T2_K,model_dp1_mbar,observed_dp1_mbar
graetz_capuano366_prescribed,E77,1150.0,13.852,376.57151595553904,550.64,431.136976233539,603.692,442.65528922868344,538.886,431.36262375249,579.404,442.86580391808957,501.71399999999994,440.2297856244421,475.356,301.12336052067633,305.08799999999997,0.5651291430198514,0.803
graetz_capuano366_prescribed,E77,1200.0,13.845999999999998,376.64981884709465,552.3119999999999,431.26137035563306,605.905,442.87999731951,541.256,431.48533741526717,581.675,443.0885214185639,504.18499999999995,440.52469637582533,478.144,301.4158714311064,305.118,0.5653461792942479,0.819
graetz_capuano366_prescribed,E77,1250.0,13.835999999999999,376.73964034859205,553.281,431.4186631704763,608.0989999999999,443.0987780020993,543.655,431.6412447644909,583.961,443.305513735441,506.75699999999995,440.79744753106985,480.84399999999994,301.69648678386886,305.12699999999995,0.5652981657638764,0.831
graetz_capuano366_prescribed,E77,1300.0,13.853000000000002,376.7368594188645,554.211,431.5447535610001,609.337,443.3186013488249,546.117,431.76581799898406,585.675,443.52369245386416,509.361,441.06598556111487,483.784,301.96539173984524,305.13599999999997,0.567349481862364,0.837
graetz_capuano366_prescribed,E77,1350.0,13.835999999999999,376.7994462200278,554.9449999999999,431.6289241805265,609.958,443.5015217023192,547.703,431.84857556980546,586.491,443.7049734907599,511.41999999999996,441.3040682784306,486.116,302.2228704742017,305.15799999999996,0.5664671553870019,0.844
graetz_capuano366_prescribed,E77,1400.0,13.853000000000002,376.81252726091503,557.683,431.7283063875919,612.011,443.66821672422446,549.48,431.9466341365289,588.281,443.87013225480484,513.4269999999999,441.51777463924697,488.327,302.4693157334026,305.2,0.5683987017174507,0.864
graetz_capuano366_prescribed,E77,1450.0,13.847999999999999,376.8550362253535,557.866,431.7891573265738,613.553,443.8123830854858,551.573,432.00619398615623,590.072,444.01281401080644,515.559,441.7082540807372,490.70799999999997,302.7052610353231,305.25399999999996,0.5683909834670652,0.865
graetz_capuano366_prescribed,E77,1500.0,13.841000000000001,376.93783887596186,558.941,431.8906584795269,614.476,443.948320527605,553.358,432.10670766540045,591.191,444.1474094135624,517.5999999999999,441.8782960507719,493.08299999999997,302.9312389868739,305.30499999999995,0.5683331949703224,0.869
graetz_capuano366_prescribed,E77,1550.0,13.850000000000001,376.9721692952836,559.9749999999999,431.9960978140775,615.863,444.0978450877229,554.922,432.2111709683209,592.5799999999999,444.29576006382575,519.39,442.0512262508155,495.04499999999996,303.14778938987916,305.36199999999997,0.5695951428757294,0.889
graetz_capuano366_prescribed,E77,1600.0,13.845999999999998,377.0201017930309,561.0419999999999,432.0722949183108,617.093,444.2373175859961,556.576,432.2863893832209,593.9449999999999,444.4341029784514,521.174,442.21839571004296,497.06899999999996,303.3554004410268,305.428,0.5696986298588539,0.897
graetz_capuano366_prescribed,E77,1650.0,13.855999999999998,377.0440884679257,561.144,432.14297321302473,617.952,444.36095499570297,558.0909999999999,432.3561173683531,594.977,444.5566426868362,522.9069999999999,442.3714625959104,498.981,303.5545615384041,305.49699999999996,0.5709215200323742,0.886
graetz_capuano366_prescribed,E77,1700.0,13.850000000000001,377.1131790781175,561.457,432.2052544003191,617.8979999999999,444.47009561320937,559.275,432.4175556780249,595.328,444.66473412713924,524.468,442.5076783942169,500.855,303.7457772867317,305.587,0.5708032660014138,0.9
graetz_capuano366_prescribed,E77,1750.0,13.854,377.1750276548214,563.345,432.296250871544,619.623,444.5817447865729,560.526,432.50786231496124,596.703,444.77545418501086,525.814,442.6372821721336,502.43899999999996,303.9295953971984,305.678,0.5715847670240907,0.905
graetz_capuano366_prescribed,E77,1800.0,13.857,377.2178020162871,564.684,432.3732016692576,621.171,444.6977067312124,561.986,432.58410058578505,598.15,444.89057054462205,527.405,442.7686910839576,504.14,304.1064895356691,305.75,0.5722355714319055,0.918
graetz_capuano366_prescribed,E77,1850.0,13.847999999999999,377.2937550696694,564.384,432.45690157436877,621.938,444.80947312274344,563.633,432.66721559268717,599.223,445.0015513104459,529.1479999999999,442.89488229841925,505.99199999999996,304.27684840865174,305.84299999999996,0.5719184136324603,0.926
graetz_capuano366_prescribed,E77,1900.0,13.852,377.34716089843147,564.555,432.55383627502533,622.2929999999999,444.92773492586934,564.703,432.7636135064496,599.843,445.1191179318119,530.434,443.02272382940845,507.56999999999994,304.44104150437846,305.938,0.5727119879584058,0.928
graetz_capuano366_prescribed,E77,1950.0,13.856000000000002,377.382135792415,563.377,432.62267185143884,621.825,445.0409855332357,565.5039999999999,432.83182926551603,599.8299999999999,445.2316885858927,531.531,443.1499330579391,508.938,304.59943908717855,306.043,0.5734169786568005,0.933
graetz_capuano366_prescribed,E77,2000.0,13.854999999999997,377.4186500379442,565.2729999999999,432.6799879295756,622.4079999999999,445.1368418295994,566.039,432.88855929608707,600.18,445.32685339333557,532.3399999999999,443.2639832155973,510.157,304.75238765130274,306.145,0.573651311576819,0.927
graetz_capuano366_prescribed,E77,2050.0,13.855,377.452145743001,564.99,432.73861702127766,622.999,445.22432183181024,566.983,432.94665844654685,600.88,445.41367790409174,533.3879999999999,443.3667303112676,511.35299999999995,304.9001629938461,306.236,0.5739555611551032,0.946
graetz_capuano366_prescribed,E77,2100.0,13.852,377.491975974071,566.31,432.79830881095114,624.136,445.30911439705085,567.951,433.0058756836108,601.8889999999999,445.49786687993947,534.421,443.4635431819502,512.5409999999999,305.0430034449091,306.32899999999995,0.5740103484829234,0.943
graetz_capuano366_prescribed,E77,2150.0,13.855999999999998,377.5014173070764,567.174,432.8512927478392,625.0999999999999,445.3913763150831,569.04,433.0583667349436,602.8409999999999,445.57956097085224,535.575,443.5575282952542,513.778,305.1811437863544,306.42199999999997,0.5746049153646086,0.94
graetz_capuano366_prescribed,E77,2200.0,13.835,377.5712945745016,569.21,432.9164328805416,626.6659999999999,445.4711488645522,570.26,433.12319294618885,604.1959999999999,445.6588245022524,536.845,443.6448112473631,515.015,305.31475312128555,306.53,0.573171824689307,0.955
graetz_capuano366_prescribed,E77,2250.0,13.838000000000001,377.5981419748122,565.941,433.0116345959521,626.047,445.5699656432224,571.569,433.2181232479681,604.622,445.7572503071824,538.1949999999999,443.7421780458268,516.501,305.4439764623298,306.614,0.5738148645197222,0.952
graetz_capuano366_prescribed,E77,2300.0,13.854,377.55525182511707,565.2049999999999,433.03385417350734,624.823,445.6568184271871,571.486,433.2397377330999,603.524,445.8436360461934,538.607,443.84316314137504,517.4209999999999,305.569007275365,306.71,0.5753076461126866,0.952
graetz_capuano366_prescribed,E77,2350.0,13.855,377.53729217084856,564.169,433.00676530800547,623.087,445.69296446627317,571.276,433.2119986014192,602.28,445.879148227723,538.771,443.9106715093822,518.208,305.6900671211734,306.804,0.5753786271867735,0.945
graetz_capuano366_prescribed,E77,2400.0,13.852,377.55379512438844,562.924,433.0084720063219,621.699,445.7075571930435,570.789,433.21327667121443,601.092,445.8931306608219,538.7249999999999,443.947174989067,518.7,305.80737100101277,306.92499999999995,0.5751760372798415,0.961
graetz_capuano366_prescribed,E77,2450.0,13.850999999999999,377.57995615105096,563.449,433.0369875496318,620.726,445.73537235137593,570.3009999999999,433.2414851726943,600.025,445.92046852204203,538.616,443.98201253702587,519.0219999999999,305.92111193940525,307.008,0.5752269625511738,0.951
graetz_capuano366_prescribed,E77,2500.0,13.85,377.6165403486801,563.232,433.07592401965405,620.777,445.77816522687823,570.396,433.2801658014505,600.068,445.96287871434674,538.838,444.0268374945179,519.463,306.03150645050414,307.13199999999995,0.5753339077281109,0.952
graetz_capuano366_prescribed,E77,2550.0,13.843,377.6637388607856,564.861,433.13151932959875,621.981,445.833100370035,570.861,433.33559037769203,600.8789999999999,446.0175076626752,539.303,444.0806038709173,520.029,306.13877246122587,307.239,0.5749989426022032,0.95
graetz_capuano366_prescribed,E77,2600.0,13.85,377.689661253828,564.656,433.18389761036576,622.438,445.89725767741675,571.612,433.3877337076667,601.412,446.08139467245815,540.056,444.14468969785776,520.787,306.2430660959369,307.35699999999997,0.5758336865678547,0.96
graetz_capuano366_prescribed,E77,2650.0,13.852,377.7112735492258,564.4639999999999,433.2121185336293,622.393,445.95160469682577,572.0709999999999,433.4156557248501,601.489,446.13543199173847,540.654,444.2065988070234,521.481,306.3446219592445,307.48499999999996,0.5761745922674043,0.959
graetz_capuano366_prescribed,E77,2700.0,13.852,377.78008734452277,565.156,433.2479939340093,623.011,445.995742025897,572.5229999999999,433.4513189846582,601.952,446.17925150921525,541.159,444.25891300913645,522.125,306.4436762582459,307.618,0.5764002174638582,0.964
graetz_capuano366_prescribed,E77,2750.0,13.852,377.85557532268234,565.7139999999999,433.31343784258854,623.1479999999999,446.0482653112563,572.94,433.51667903840655,602.056,446.2315340245798,541.7139999999999,444.3113049232948,522.7249999999999,306.5405760993938,307.738,0.5767087576049944,0.969
graetz_capuano366_prescribed,E77,2800.0,13.847000000000001,377.92218548538557,565.164,433.39315691411156,623.199,446.1201589630883,573.414,433.5963567142727,602.29,446.30328124257255,542.271,444.37614010272904,523.362,306.6355326387997,307.85799999999995,0.5766415802452302,0.969
graetz_capuano366_prescribed,E77,2850.0,13.857000000000001,377.91484355597214,565.313,433.44973693496485,623.4359999999999,446.19804793077856,573.673,433.6527247529691,602.511,446.38102149624723,542.645,444.45272219357605,523.848,306.72856389253394,307.94399999999996,0.5777248332211672,0.981
graetz_capuano366_prescribed,E77,2900.0,13.850999999999999,377.95130057629234,565.319,433.4688640416722,623.03,446.25281027104256,573.904,433.67158439450424,602.276,446.4355371245166,543.0,444.51834602927903,524.3299999999999,306.8196288897427,308.06899999999996,0.5773857225131848,0.981
graetz_capuano366_prescribed,E77,2950.0,13.864999999999998,377.94510328869,564.928,433.49136987028237,623.1379999999999,446.29129020675754,574.0519999999999,433.6938140503229,602.3879999999999,446.47373445704187,543.287,444.56884902491515,524.739,306.9088416808532,308.18499999999995,0.5786793931290853,0.976
graetz_capuano366_prescribed,E77,3000.0,13.852,377.9854772694621,564.679,433.50487024467145,622.6669999999999,446.31940235074916,574.156,433.70711756673757,602.0139999999999,446.501566915442,543.528,444.60635138028005,525.13,306.99627958019954,308.27599999999995,0.5776967123438054,0.984
graetz_capuano366_prescribed,E77,3041.0,13.85,378.0078145091102,565.544,433.5501480432868,623.3499999999999,446.3510261913829,574.299,433.75235622967585,602.429,446.53303428104556,543.727,444.6373398612152,525.356,307.0666481810641,308.37,0.5777002208985601,0.978
graetz_fd361_equal_open,E67,0.0,15.279999999999998,293.3685,296.62199999999996,293.3685,296.25,293.3685,296.35299999999995,293.3685,296.22499999999997,293.3685,296.43399999999997,293.3685,296.686,293.3685,293.39799999999997,0.07633055311599801,0.146
graetz_fd361_equal_open,E67,50.0,15.271,475.40331541821007,383.55999999999995,468.10274418011875,341.47999999999996,370.64630778740514,308.99899999999997,468.993688666021,316.138,370.9687244235,300.25399999999996,340.91823237677204,299.786,293.37000484545035,293.414,0.7853759858199514,0.316
graetz_fd361_equal_open,E67,100.0,15.279,490.5432674622177,540.75,583.4653888411304,473.256,498.08554043951517,376.486,584.8413632885929,420.83,498.887613463142,346.76099999999997,435.13416289675934,327.39099999999996,293.3836854018746,293.438,1.3054990268665432,0.6
graetz_fd361_equal_open,E67,150.0,15.276,493.73059191243044,664.299,622.0203767058084,589.1769999999999,589.7984818388765,445.365,623.4654540130754,529.854,590.951766151558,403.433,527.0136569984345,354.489,293.43486688539963,293.471,1.5967798767807997,0.864
graetz_fd361_equal_open,E67,200.0,15.274999999999999,494.8913253766254,748.8409999999999,635.0250175656232,676.7909999999999,633.5651409083013,499.078,636.415478187608,618.247,634.821931649638,448.715,586.2881127351873,378.13699999999994,293.56214687044474,293.50899999999996,1.7342723821426893,1.033
graetz_fd361_equal_open,E67,250.0,15.288000000000002,495.4067700989894,809.804,640.630113053542,746.2349999999999,652.9856194183124,544.2439999999999,641.9523098921791,691.87,654.226310417412,487.053,618.844513582201,398.99399999999997,293.8030532257737,293.53999999999996,1.8008925397896443,1.192
graetz_fd361_equal_open,E67,300.0,15.274000000000001,495.9014501551163,854.7379999999999,643.8009015254559,803.725,662.7491984456741,584.703,645.0646669018665,752.739,663.942123483527,521.4689999999999,637.1422758860182,420.99299999999994,294.1829053950671,293.59299999999996,1.8336363435598475,1.326
graetz_fd361_equal_open,E67,350.0,15.269,496.3048270884641,882.3009999999999,646.1083928754095,844.107,668.6969536629726,616.0509999999999,647.3261914942502,795.891,669.8416129876882,548.444,648.6262209291792,442.34799999999996,294.7113068289309,293.645,1.855595864937805,1.439
graetz_fd361_equal_open,E67,400.0,15.283999999999999,496.46536007713337,903.242,647.7782191601432,877.372,672.8913391170566,644.2819999999999,648.9585590635152,831.799,673.994332260134,572.938,656.6925990208529,461.29599999999994,295.38381390410564,293.70799999999997,1.8739973863653816,1.538
graetz_fd361_equal_open,E67,450.0,15.280000000000001,496.68395808121176,918.233,648.9877565888808,900.886,675.9860172392293,666.63,650.1367821021993,857.492,677.0533503042873,592.479,662.7000153506958,478.52299999999997,296.1858435219609,293.78099999999995,1.8853016009226824,1.614
graetz_fd361_equal_open,E67,500.0,15.284,496.85715441011234,930.434,650.0309041917045,919.933,678.3971783427198,685.787,651.1542200410152,878.2909999999999,679.4341738302857,609.479,667.349635573644,494.013,297.09685033944606,293.83799999999997,1.895560706383776,1.707
graetz_fd361_equal_open,E67,550.0,15.283,497.0292520910608,938.485,650.8973733955997,935.644,680.3761267885177,703.467,651.9987811226283,895.824,681.3872888997797,625.688,671.0903228632058,510.158,298.09381426649145,293.935,1.9033441591203504,1.761
graetz_fd361_equal_open,E67,600.0,15.276000000000002,497.25431986185305,945.481,651.6955414956727,947.425,682.0480300689075,718.056,652.7783784683111,908.976,683.0369322290088,639.185,674.175050615715,522.261,299.15375530645184,294.03099999999995,1.9092177418885745,1.819
graetz_fd361_equal_open,E67,650.0,15.271,497.46944956707944,950.697,652.4625845046293,957.418,683.5300350191078,730.835,653.5295528035729,919.996,684.4997739604679,651.1659999999999,676.7947388147701,536.413,300.2554277358196,294.145,1.914778100733991,1.877
graetz_fd361_equal_open,E67,700.0,15.281,497.5566319135051,955.255,653.0919859286718,966.3199999999999,684.8478032948182,743.392,654.1445011893611,930.026,685.8007076133988,663.016,679.0701601655596,550.509,301.3801599440787,294.32599999999996,1.9217395059671212,1.934
graetz_fd361_equal_open,E67,750.0,15.285999999999998,497.6260583539396,955.7379999999999,653.5423349050557,972.053,685.9469063965155,753.972,654.5812315326914,936.941,686.88432154187,673.497,681.0143521520076,562.942,302.5122623377963,294.496,1.9267984497739952,1.981
graetz_fd361_equal_open,E67,800.0,15.292000000000002,497.681794799139,959.4789999999999,653.9244779189368,977.4549999999999,686.8570268964352,763.094,654.9510744166564,942.962,687.7800942899752,682.845,682.6498503441153,574.229,303.6389379861065,294.692,1.9313293954542234,2.029
graetz_fd361_equal_open,E67,850.0,15.281,497.88412551450426,961.689,654.3320413228208,982.935,687.6622497712333,772.385,655.3479507023535,949.114,688.5723404308897,692.27,684.0503781487182,586.5219999999999,304.75001679245423,294.95399999999995,1.933091746590553,2.07
